OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001D2&value(crclumcd)=10201200,水曜日,4時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001F0&value(crclumcd)=10201200,木曜日,1時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001F1&value(crclumcd)=10201200,木曜日,1時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001F2&value(crclumcd)=10201200,木曜日,1時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001G0&value(crclumcd)=10201200,水曜日,1時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001G1&value(crclumcd)=10201200,水曜日,1時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001G2&value(crclumcd)=10201200,水曜日,1時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001G3&value(crclumcd)=10201200,水曜日,1時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001H0&value(crclumcd)=10201200,水曜日,3時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001H1&value(crclumcd)=10201200,水曜日,3時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001J0&value(crclumcd)=10201200,月曜日,3時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001J1&value(crclumcd)=10201200,月曜日,3時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C002A0&value(crclumcd)=10201200,木曜日,2時限
